IDs,pair,both_parsed,full_match,ligand_internal_match,metal_shell_match,mismatch_class
VANGIC,ILP / NBO(DFT),1,1,1,1,full_match
VANGIC,ILP / Hückel(DFT),1,1,1,1,full_match
VANGIC,CSD / NBO(DFT),1,1,1,1,full_match
VANGIC,CSD / Hückel(DFT),1,1,1,1,full_match
VANGIC,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VANJID,ILP / CSD,1,1,1,1,full_match
VANJID,ILP / NBO(DFT),1,1,1,1,full_match
VANJID,ILP / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
VANJID,CSD / NBO(DFT),1,1,1,1,full_match
VANJID,CSD / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
VANJID,NBO(DFT) / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
VANKEC,ILP / CSD,1,0,1,0,metal_only
VANKEC,ILP / NBO(DFT),1,0,1,0,metal_only
VANKEC,ILP / Hückel(DFT),1,0,1,0,metal_only
VANKEC,CSD / NBO(DFT),1,1,1,1,full_match
VANKEC,CSD / Hückel(DFT),1,1,1,1,full_match
VANKEC,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VANKUQ,ILP / CSD,1,1,1,1,full_match
VANKUQ,ILP / NBO(DFT),1,1,1,1,full_match
VANKUQ,ILP / Hückel(DFT),1,1,1,1,full_match
VANKUQ,CSD / NBO(DFT),1,1,1,1,full_match
VANKUQ,CSD / Hückel(DFT),1,1,1,1,full_match
VANKUQ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VANNIJ,ILP / CSD,1,1,1,1,full_match
VANNIJ,ILP / NBO(DFT),0,,,,
VANNIJ,ILP / Hückel(DFT),1,1,1,1,full_match
VANNIJ,CSD / NBO(DFT),0,,,,
VANNIJ,CSD / Hückel(DFT),1,1,1,1,full_match
VANNIJ,NBO(DFT) / Hückel(DFT),0,,,,
VANNUV,ILP / CSD,1,1,1,1,full_match
VANNUV,ILP / NBO(DFT),0,,,,
VANNUV,ILP / Hückel(DFT),1,1,1,1,full_match
VANNUV,CSD / NBO(DFT),0,,,,
VANNUV,CSD / Hückel(DFT),1,1,1,1,full_match
VANNUV,NBO(DFT) / Hückel(DFT),0,,,,
VANPAB,ILP / CSD,0,,,,
VANPAB,ILP / NBO(DFT),1,0,1,0,metal_only
VANPAB,ILP / Hückel(DFT),1,1,1,1,full_match
VANPAB,CSD / NBO(DFT),0,,,,
VANPAB,CSD / Hückel(DFT),0,,,,
VANPAB,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
VANQOT,ILP / CSD,1,1,1,1,full_match
VANQOT,ILP / NBO(DFT),0,,,,
VANQOT,ILP / Hückel(DFT),1,1,1,1,full_match
VANQOT,CSD / NBO(DFT),0,,,,
VANQOT,CSD / Hückel(DFT),1,1,1,1,full_match
VANQOT,NBO(DFT) / Hückel(DFT),0,,,,
VANQUZ,ILP / CSD,1,1,1,1,full_match
VANQUZ,ILP / NBO(DFT),0,,,,
VANQUZ,ILP / Hückel(DFT),1,1,1,1,full_match
VANQUZ,CSD / NBO(DFT),0,,,,
VANQUZ,CSD / Hückel(DFT),1,1,1,1,full_match
VANQUZ,NBO(DFT) / Hückel(DFT),0,,,,
VANRAG,ILP / CSD,1,1,1,1,full_match
VANRAG,ILP / NBO(DFT),0,,,,
VANRAG,ILP / Hückel(DFT),1,1,1,1,full_match
VANRAG,CSD / NBO(DFT),0,,,,
VANRAG,CSD / Hückel(DFT),1,1,1,1,full_match
VANRAG,NBO(DFT) / Hückel(DFT),0,,,,
VANTAH,ILP / CSD,0,,,,
VANTAH,ILP / NBO(DFT),0,,,,
VANTAH,ILP / Hückel(DFT),1,1,1,1,full_match
VANTAH,CSD / NBO(DFT),0,,,,
VANTAH,CSD / Hückel(DFT),0,,,,
VANTAH,NBO(DFT) / Hückel(DFT),0,,,,
VANTUA,ILP / CSD,1,1,1,1,full_match
VANTUA,ILP / NBO(DFT),1,1,1,1,full_match
VANTUA,ILP / Hückel(DFT),1,1,1,1,full_match
VANTUA,CSD / NBO(DFT),1,1,1,1,full_match
VANTUA,CSD / Hückel(DFT),1,1,1,1,full_match
VANTUA,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VANVIS,ILP / CSD,1,1,1,1,full_match
VANVIS,ILP / NBO(DFT),0,,,,
VANVIS,ILP / Hückel(DFT),1,1,1,1,full_match
VANVIS,CSD / NBO(DFT),0,,,,
VANVIS,CSD / Hückel(DFT),1,1,1,1,full_match
VANVIS,NBO(DFT) / Hückel(DFT),0,,,,
VANVOY,ILP / CSD,0,,,,
VANVOY,ILP / NBO(DFT),1,1,1,1,full_match
VANVOY,ILP / Hückel(DFT),1,1,1,1,full_match
VANVOY,CSD / NBO(DFT),0,,,,
VANVOY,CSD / Hückel(DFT),0,,,,
VANVOY,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VANWAL,ILP / CSD,0,,,,
VANWAL,ILP / NBO(DFT),1,0,1,0,metal_only
VANWAL,ILP / Hückel(DFT),1,0,1,0,metal_only
VANWAL,CSD / NBO(DFT),0,,,,
VANWAL,CSD / Hückel(DFT),0,,,,
VANWAL,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VANWUD,ILP / CSD,1,1,1,1,full_match
VANWUD,ILP / NBO(DFT),1,1,1,1,full_match
VANWUD,ILP / Hückel(DFT),1,1,1,1,full_match
VANWUD,CSD / NBO(DFT),1,1,1,1,full_match
VANWUD,CSD / Hückel(DFT),1,1,1,1,full_match
VANWUD,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VANXIR,ILP / CSD,1,1,1,1,full_match
VANXIR,ILP / NBO(DFT),1,1,1,1,full_match
VANXIR,ILP / Hückel(DFT),1,1,1,1,full_match
VANXIR,CSD / NBO(DFT),1,1,1,1,full_match
VANXIR,CSD / Hückel(DFT),1,1,1,1,full_match
VANXIR,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VANYOZ,ILP / CSD,0,,,,
VANYOZ,ILP / NBO(DFT),0,,,,
VANYOZ,ILP / Hückel(DFT),1,1,1,1,full_match
VANYOZ,CSD / NBO(DFT),0,,,,
VANYOZ,CSD / Hückel(DFT),0,,,,
VANYOZ,NBO(DFT) / Hückel(DFT),0,,,,
VAPBAQ,ILP / CSD,0,,,,
VAPBAQ,ILP / NBO(DFT),1,1,1,1,full_match
VAPBAQ,ILP / Hückel(DFT),1,1,1,1,full_match
VAPBAQ,CSD / NBO(DFT),0,,,,
VAPBAQ,CSD / Hückel(DFT),0,,,,
VAPBAQ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPBOF,ILP / CSD,1,1,1,1,full_match
VAPBOF,ILP / NBO(DFT),0,,,,
VAPBOF,ILP / Hückel(DFT),1,1,1,1,full_match
VAPBOF,CSD / NBO(DFT),0,,,,
VAPBOF,CSD / Hückel(DFT),1,1,1,1,full_match
VAPBOF,NBO(DFT) / Hückel(DFT),0,,,,
VAPBUL,ILP / CSD,1,1,1,1,full_match
VAPBUL,ILP / NBO(DFT),0,,,,
VAPBUL,ILP / Hückel(DFT),1,1,1,1,full_match
VAPBUL,CSD / NBO(DFT),0,,,,
VAPBUL,CSD / Hückel(DFT),1,1,1,1,full_match
VAPBUL,NBO(DFT) / Hückel(DFT),0,,,,
VAPCAS,ILP / CSD,1,1,1,1,full_match
VAPCAS,ILP / NBO(DFT),0,,,,
VAPCAS,ILP / Hückel(DFT),1,1,1,1,full_match
VAPCAS,CSD / NBO(DFT),0,,,,
VAPCAS,CSD / Hückel(DFT),1,1,1,1,full_match
VAPCAS,NBO(DFT) / Hückel(DFT),0,,,,
VAPFIC,ILP / CSD,1,0,1,0,metal_only
VAPFIC,ILP / NBO(DFT),0,,,,
VAPFIC,ILP / Hückel(DFT),1,1,1,1,full_match
VAPFIC,CSD / NBO(DFT),0,,,,
VAPFIC,CSD / Hückel(DFT),1,0,1,0,metal_only
VAPFIC,NBO(DFT) / Hückel(DFT),0,,,,
VAPFUN,ILP / CSD,0,,,,
VAPFUN,ILP / NBO(DFT),1,0,1,0,metal_only
VAPFUN,ILP / Hückel(DFT),1,0,1,0,metal_only
VAPFUN,CSD / NBO(DFT),0,,,,
VAPFUN,CSD / Hückel(DFT),0,,,,
VAPFUN,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
VAPGAU,ILP / CSD,0,,,,
VAPGAU,ILP / NBO(DFT),1,1,1,1,full_match
VAPGAU,ILP / Hückel(DFT),1,0,1,0,metal_only
VAPGAU,CSD / NBO(DFT),0,,,,
VAPGAU,CSD / Hückel(DFT),0,,,,
VAPGAU,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
VAPHEB,ILP / CSD,1,1,1,1,full_match
VAPHEB,ILP / NBO(DFT),0,,,,
VAPHEB,ILP / Hückel(DFT),1,1,1,1,full_match
VAPHEB,CSD / NBO(DFT),0,,,,
VAPHEB,CSD / Hückel(DFT),1,1,1,1,full_match
VAPHEB,NBO(DFT) / Hückel(DFT),0,,,,
VAPHIF,ILP / CSD,1,1,1,1,full_match
VAPHIF,ILP / NBO(DFT),0,,,,
VAPHIF,ILP / Hückel(DFT),1,1,1,1,full_match
VAPHIF,CSD / NBO(DFT),0,,,,
VAPHIF,CSD / Hückel(DFT),1,1,1,1,full_match
VAPHIF,NBO(DFT) / Hückel(DFT),0,,,,
VAPHOL,ILP / CSD,1,1,1,1,full_match
VAPHOL,ILP / NBO(DFT),1,1,1,1,full_match
VAPHOL,ILP / Hückel(DFT),1,1,1,1,full_match
VAPHOL,CSD / NBO(DFT),1,1,1,1,full_match
VAPHOL,CSD / Hückel(DFT),1,1,1,1,full_match
VAPHOL,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPHUR,ILP / CSD,1,1,1,1,full_match
VAPHUR,ILP / NBO(DFT),0,,,,
VAPHUR,ILP / Hückel(DFT),1,1,1,1,full_match
VAPHUR,CSD / NBO(DFT),0,,,,
VAPHUR,CSD / Hückel(DFT),1,1,1,1,full_match
VAPHUR,NBO(DFT) / Hückel(DFT),0,,,,
VAPJAZ,ILP / CSD,1,1,1,1,full_match
VAPJAZ,ILP / NBO(DFT),1,1,1,1,full_match
VAPJAZ,ILP / Hückel(DFT),1,1,1,1,full_match
VAPJAZ,CSD / NBO(DFT),1,1,1,1,full_match
VAPJAZ,CSD / Hückel(DFT),1,1,1,1,full_match
VAPJAZ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPJED,ILP / CSD,1,1,1,1,full_match
VAPJED,ILP / NBO(DFT),1,1,1,1,full_match
VAPJED,ILP / Hückel(DFT),1,1,1,1,full_match
VAPJED,CSD / NBO(DFT),1,1,1,1,full_match
VAPJED,CSD / Hückel(DFT),1,1,1,1,full_match
VAPJED,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPJIH,ILP / CSD,1,1,1,1,full_match
VAPJIH,ILP / NBO(DFT),1,1,1,1,full_match
VAPJIH,ILP / Hückel(DFT),1,1,1,1,full_match
VAPJIH,CSD / NBO(DFT),1,1,1,1,full_match
VAPJIH,CSD / Hückel(DFT),1,1,1,1,full_match
VAPJIH,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPMOQ,ILP / CSD,1,1,1,1,full_match
VAPMOQ,ILP / NBO(DFT),1,1,1,1,full_match
VAPMOQ,ILP / Hückel(DFT),1,1,1,1,full_match
VAPMOQ,CSD / NBO(DFT),1,1,1,1,full_match
VAPMOQ,CSD / Hückel(DFT),1,1,1,1,full_match
VAPMOQ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPMUW,ILP / CSD,1,1,1,1,full_match
VAPMUW,ILP / NBO(DFT),0,,,,
VAPMUW,ILP / Hückel(DFT),1,1,1,1,full_match
VAPMUW,CSD / NBO(DFT),0,,,,
VAPMUW,CSD / Hückel(DFT),1,1,1,1,full_match
VAPMUW,NBO(DFT) / Hückel(DFT),0,,,,
VAPNAD,ILP / CSD,1,1,1,1,full_match
VAPNAD,ILP / NBO(DFT),0,,,,
VAPNAD,ILP / Hückel(DFT),1,1,1,1,full_match
VAPNAD,CSD / NBO(DFT),0,,,,
VAPNAD,CSD / Hückel(DFT),1,1,1,1,full_match
VAPNAD,NBO(DFT) / Hückel(DFT),0,,,,
VAPNEF,ILP / CSD,0,,,,
VAPNEF,ILP / NBO(DFT),1,1,1,1,full_match
VAPNEF,ILP / Hückel(DFT),1,1,1,1,full_match
VAPNEF,CSD / NBO(DFT),0,,,,
VAPNEF,CSD / Hückel(DFT),0,,,,
VAPNEF,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPNIJ,ILP / CSD,1,1,1,1,full_match
VAPNIJ,ILP / NBO(DFT),1,1,1,1,full_match
VAPNIJ,ILP / Hückel(DFT),1,1,1,1,full_match
VAPNIJ,CSD / NBO(DFT),1,1,1,1,full_match
VAPNIJ,CSD / Hückel(DFT),1,1,1,1,full_match
VAPNIJ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPNIL,ILP / CSD,1,1,1,1,full_match
VAPNIL,ILP / NBO(DFT),0,,,,
VAPNIL,ILP / Hückel(DFT),1,1,1,1,full_match
VAPNIL,CSD / NBO(DFT),0,,,,
VAPNIL,CSD / Hückel(DFT),1,1,1,1,full_match
VAPNIL,NBO(DFT) / Hückel(DFT),0,,,,
VAPNUY,ILP / CSD,0,,,,
VAPNUY,ILP / NBO(DFT),1,1,1,1,full_match
VAPNUY,ILP / Hückel(DFT),1,1,1,1,full_match
VAPNUY,CSD / NBO(DFT),0,,,,
VAPNUY,CSD / Hückel(DFT),0,,,,
VAPNUY,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPPAG,ILP / CSD,0,,,,
VAPPAG,ILP / NBO(DFT),1,1,1,1,full_match
VAPPAG,ILP / Hückel(DFT),1,1,1,1,full_match
VAPPAG,CSD / NBO(DFT),0,,,,
VAPPAG,CSD / Hückel(DFT),0,,,,
VAPPAG,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPPEK,ILP / CSD,0,,,,
VAPPEK,ILP / NBO(DFT),1,1,1,1,full_match
VAPPEK,ILP / Hückel(DFT),1,1,1,1,full_match
VAPPEK,CSD / NBO(DFT),0,,,,
VAPPEK,CSD / Hückel(DFT),0,,,,
VAPPEK,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPPIL,ILP / CSD,0,,,,
VAPPIL,ILP / NBO(DFT),1,1,1,1,full_match
VAPPIL,ILP / Hückel(DFT),1,1,1,1,full_match
VAPPIL,CSD / NBO(DFT),0,,,,
VAPPIL,CSD / Hückel(DFT),0,,,,
VAPPIL,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPQUB,ILP / CSD,1,1,1,1,full_match
VAPQUB,ILP / NBO(DFT),1,1,1,1,full_match
VAPQUB,ILP / Hückel(DFT),1,1,1,1,full_match
VAPQUB,CSD / NBO(DFT),1,1,1,1,full_match
VAPQUB,CSD / Hückel(DFT),1,1,1,1,full_match
VAPQUB,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPRAI,ILP / CSD,1,1,1,1,full_match
VAPRAI,ILP / NBO(DFT),1,1,1,1,full_match
VAPRAI,ILP / Hückel(DFT),1,1,1,1,full_match
VAPRAI,CSD / NBO(DFT),1,1,1,1,full_match
VAPRAI,CSD / Hückel(DFT),1,1,1,1,full_match
VAPRAI,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPREM,ILP / CSD,1,1,1,1,full_match
VAPREM,ILP / NBO(DFT),1,1,1,1,full_match
VAPREM,ILP / Hückel(DFT),1,1,1,1,full_match
VAPREM,CSD / NBO(DFT),1,1,1,1,full_match
VAPREM,CSD / Hückel(DFT),1,1,1,1,full_match
VAPREM,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPSOW,ILP / CSD,1,1,1,1,full_match
VAPSOW,ILP / NBO(DFT),1,1,1,1,full_match
VAPSOW,ILP / Hückel(DFT),1,1,1,1,full_match
VAPSOW,CSD / NBO(DFT),1,1,1,1,full_match
VAPSOW,CSD / Hückel(DFT),1,1,1,1,full_match
VAPSOW,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPTUC,ILP / CSD,1,1,1,1,full_match
VAPTUC,ILP / NBO(DFT),1,1,1,1,full_match
VAPTUC,ILP / Hückel(DFT),1,1,1,1,full_match
VAPTUC,CSD / NBO(DFT),1,1,1,1,full_match
VAPTUC,CSD / Hückel(DFT),1,1,1,1,full_match
VAPTUC,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPVAJ,ILP / CSD,1,1,1,1,full_match
VAPVAJ,ILP / NBO(DFT),1,1,1,1,full_match
VAPVAJ,ILP / Hückel(DFT),1,1,1,1,full_match
VAPVAJ,CSD / NBO(DFT),1,1,1,1,full_match
VAPVAJ,CSD / Hückel(DFT),1,1,1,1,full_match
VAPVAJ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPVIT,ILP / CSD,1,1,1,1,full_match
VAPVIT,ILP / NBO(DFT),1,1,1,1,full_match
VAPVIT,ILP / Hückel(DFT),1,1,1,1,full_match
VAPVIT,CSD / NBO(DFT),1,1,1,1,full_match
VAPVIT,CSD / Hückel(DFT),1,1,1,1,full_match
VAPVIT,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPWAN,ILP / CSD,1,1,1,1,full_match
VAPWAN,ILP / NBO(DFT),0,,,,
VAPWAN,ILP / Hückel(DFT),1,1,1,1,full_match
VAPWAN,CSD / NBO(DFT),0,,,,
VAPWAN,CSD / Hückel(DFT),1,1,1,1,full_match
VAPWAN,NBO(DFT) / Hückel(DFT),0,,,,
VAPXOB,ILP / CSD,1,1,1,1,full_match
VAPXOB,ILP / NBO(DFT),1,1,1,1,full_match
VAPXOB,ILP / Hückel(DFT),1,1,1,1,full_match
VAPXOB,CSD / NBO(DFT),1,1,1,1,full_match
VAPXOB,CSD / Hückel(DFT),1,1,1,1,full_match
VAPXOB,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPXUH,ILP / CSD,1,1,1,1,full_match
VAPXUH,ILP / NBO(DFT),1,1,1,1,full_match
VAPXUH,ILP / Hückel(DFT),1,1,1,1,full_match
VAPXUH,CSD / NBO(DFT),1,1,1,1,full_match
VAPXUH,CSD / Hückel(DFT),1,1,1,1,full_match
VAPXUH,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPYAO,ILP / CSD,1,1,1,1,full_match
VAPYAO,ILP / NBO(DFT),1,1,1,1,full_match
VAPYAO,ILP / Hückel(DFT),1,1,1,1,full_match
VAPYAO,CSD / NBO(DFT),1,1,1,1,full_match
VAPYAO,CSD / Hückel(DFT),1,1,1,1,full_match
VAPYAO,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPYES,ILP / CSD,1,1,1,1,full_match
VAPYES,ILP / NBO(DFT),0,,,,
VAPYES,ILP / Hückel(DFT),1,1,1,1,full_match
VAPYES,CSD / NBO(DFT),0,,,,
VAPYES,CSD / Hückel(DFT),1,1,1,1,full_match
VAPYES,NBO(DFT) / Hückel(DFT),0,,,,
VAPYIW,ILP / CSD,1,1,1,1,full_match
VAPYIW,ILP / NBO(DFT),0,,,,
VAPYIW,ILP / Hückel(DFT),1,1,1,1,full_match
VAPYIW,CSD / NBO(DFT),0,,,,
VAPYIW,CSD / Hückel(DFT),1,1,1,1,full_match
VAPYIW,NBO(DFT) / Hückel(DFT),0,,,,
VAPYOC,ILP / CSD,1,1,1,1,full_match
VAPYOC,ILP / NBO(DFT),1,1,1,1,full_match
VAPYOC,ILP / Hückel(DFT),1,1,1,1,full_match
VAPYOC,CSD / NBO(DFT),1,1,1,1,full_match
VAPYOC,CSD / Hückel(DFT),1,1,1,1,full_match
VAPYOC,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAPYUI,ILP / CSD,1,1,1,1,full_match
VAPYUI,ILP / NBO(DFT),0,,,,
VAPYUI,ILP / Hückel(DFT),1,1,1,1,full_match
VAPYUI,CSD / NBO(DFT),0,,,,
VAPYUI,CSD / Hückel(DFT),1,1,1,1,full_match
VAPYUI,NBO(DFT) / Hückel(DFT),0,,,,
VAQBOE,ILP / CSD,1,1,1,1,full_match
VAQBOE,ILP / NBO(DFT),1,0,1,0,metal_only
VAQBOE,ILP / Hückel(DFT),1,1,1,1,full_match
VAQBOE,CSD / NBO(DFT),1,0,1,0,metal_only
VAQBOE,CSD / Hückel(DFT),1,1,1,1,full_match
VAQBOE,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
VAQCIB,ILP / CSD,1,1,1,1,full_match
VAQCIB,ILP / NBO(DFT),1,1,1,1,full_match
VAQCIB,ILP / Hückel(DFT),1,1,1,1,full_match
VAQCIB,CSD / NBO(DFT),1,1,1,1,full_match
VAQCIB,CSD / Hückel(DFT),1,1,1,1,full_match
VAQCIB,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAQFUO,ILP / CSD,0,,,,
VAQFUO,ILP / NBO(DFT),1,0,1,0,metal_only
VAQFUO,ILP / Hückel(DFT),1,0,1,0,metal_only
VAQFUO,CSD / NBO(DFT),0,,,,
VAQFUO,CSD / Hückel(DFT),0,,,,
VAQFUO,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAQHAY,ILP / CSD,1,1,1,1,full_match
VAQHAY,ILP / NBO(DFT),1,1,1,1,full_match
VAQHAY,ILP / Hückel(DFT),1,1,1,1,full_match
VAQHAY,CSD / NBO(DFT),1,1,1,1,full_match
VAQHAY,CSD / Hückel(DFT),1,1,1,1,full_match
VAQHAY,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAQJII,ILP / CSD,1,0,1,0,metal_only
VAQJII,ILP / NBO(DFT),1,1,1,1,full_match
VAQJII,ILP / Hückel(DFT),1,0,1,0,metal_only
VAQJII,CSD / NBO(DFT),1,0,1,0,metal_only
VAQJII,CSD / Hückel(DFT),1,1,1,1,full_match
VAQJII,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
VAQKON,ILP / CSD,1,1,1,1,full_match
VAQKON,ILP / NBO(DFT),1,1,1,1,full_match
VAQKON,ILP / Hückel(DFT),1,1,1,1,full_match
VAQKON,CSD / NBO(DFT),1,1,1,1,full_match
VAQKON,CSD / Hückel(DFT),1,1,1,1,full_match
VAQKON,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAQKOQ,ILP / CSD,1,1,1,1,full_match
VAQKOQ,ILP / NBO(DFT),1,1,1,1,full_match
VAQKOQ,ILP / Hückel(DFT),1,1,1,1,full_match
VAQKOQ,CSD / NBO(DFT),1,1,1,1,full_match
VAQKOQ,CSD / Hückel(DFT),1,1,1,1,full_match
VAQKOQ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAQLOR,ILP / CSD,1,1,1,1,full_match
VAQLOR,ILP / NBO(DFT),1,1,1,1,full_match
VAQLOR,ILP / Hückel(DFT),1,1,1,1,full_match
VAQLOR,CSD / NBO(DFT),1,1,1,1,full_match
VAQLOR,CSD / Hückel(DFT),1,1,1,1,full_match
VAQLOR,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAQMAB,ILP / CSD,1,1,1,1,full_match
VAQMAB,ILP / NBO(DFT),0,,,,
VAQMAB,ILP / Hückel(DFT),1,1,1,1,full_match
VAQMAB,CSD / NBO(DFT),0,,,,
VAQMAB,CSD / Hückel(DFT),1,1,1,1,full_match
VAQMAB,NBO(DFT) / Hückel(DFT),0,,,,
VAQMIJ,ILP / CSD,1,1,1,1,full_match
VAQMIJ,ILP / NBO(DFT),0,,,,
VAQMIJ,ILP / Hückel(DFT),1,1,1,1,full_match
VAQMIJ,CSD / NBO(DFT),0,,,,
VAQMIJ,CSD / Hückel(DFT),1,1,1,1,full_match
VAQMIJ,NBO(DFT) / Hückel(DFT),0,,,,
VAQMUY,ILP / CSD,1,1,1,1,full_match
VAQMUY,ILP / NBO(DFT),0,,,,
VAQMUY,ILP / Hückel(DFT),1,1,1,1,full_match
VAQMUY,CSD / NBO(DFT),0,,,,
VAQMUY,CSD / Hückel(DFT),1,1,1,1,full_match
VAQMUY,NBO(DFT) / Hückel(DFT),0,,,,
VAQPOS,ILP / CSD,0,,,,
VAQPOS,ILP / NBO(DFT),1,1,1,1,full_match
VAQPOS,ILP / Hückel(DFT),1,1,1,1,full_match
VAQPOS,CSD / NBO(DFT),0,,,,
VAQPOS,CSD / Hückel(DFT),0,,,,
VAQPOS,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAQQIN,ILP / CSD,1,1,1,1,full_match
VAQQIN,ILP / NBO(DFT),1,1,1,1,full_match
VAQQIN,ILP / Hückel(DFT),1,1,1,1,full_match
VAQQIN,CSD / NBO(DFT),1,1,1,1,full_match
VAQQIN,CSD / Hückel(DFT),1,1,1,1,full_match
VAQQIN,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAQQUZ,ILP / CSD,1,1,1,1,full_match
VAQQUZ,ILP / NBO(DFT),1,1,1,1,full_match
VAQQUZ,ILP / Hückel(DFT),1,1,1,1,full_match
VAQQUZ,CSD / NBO(DFT),1,1,1,1,full_match
VAQQUZ,CSD / Hückel(DFT),1,1,1,1,full_match
VAQQUZ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAQRAG,ILP / CSD,1,1,1,1,full_match
VAQRAG,ILP / NBO(DFT),1,1,1,1,full_match
VAQRAG,ILP / Hückel(DFT),1,1,1,1,full_match
VAQRAG,CSD / NBO(DFT),1,1,1,1,full_match
VAQRAG,CSD / Hückel(DFT),1,1,1,1,full_match
VAQRAG,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAQRAH,ILP / CSD,0,,,,
VAQRAH,ILP / NBO(DFT),0,,,,
VAQRAH,ILP / Hückel(DFT),1,1,1,1,full_match
VAQRAH,CSD / NBO(DFT),0,,,,
VAQRAH,CSD / Hückel(DFT),0,,,,
VAQRAH,NBO(DFT) / Hückel(DFT),0,,,,
VAQREK,ILP / CSD,1,0,1,0,metal_only
VAQREK,ILP / NBO(DFT),0,,,,
VAQREK,ILP / Hückel(DFT),1,0,1,0,metal_only
VAQREK,CSD / NBO(DFT),0,,,,
VAQREK,CSD / Hückel(DFT),1,1,1,1,full_match
VAQREK,NBO(DFT) / Hückel(DFT),0,,,,
VAQRIO,ILP / CSD,1,1,1,1,full_match
VAQRIO,ILP / NBO(DFT),1,1,1,1,full_match
VAQRIO,ILP / Hückel(DFT),1,1,1,1,full_match
VAQRIO,CSD / NBO(DFT),1,1,1,1,full_match
VAQRIO,CSD / Hückel(DFT),1,1,1,1,full_match
VAQRIO,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
VAQROU,ILP / CSD,1,0,1,0,metal_only
VAQROU,ILP / NBO(DFT),0,,,,
VAQROU,ILP / Hückel(DFT),1,0,1,0,metal_only
VAQROU,CSD / NBO(DFT),0,,,,
VAQROU,CSD / Hückel(DFT),1,1,1,1,full_match
VAQROU,NBO(DFT) / Hückel(DFT),0,,,,
VAQTIS,ILP / CSD,1,0,1,0,metal_only
VAQTIS,ILP / NBO(DFT),1,1,1,1,full_match
VAQTIS,ILP / Hückel(DFT),1,0,1,0,metal_only
VAQTIS,CSD / NBO(DFT),1,0,1,0,metal_only
VAQTIS,CSD / Hückel(DFT),1,1,1,1,full_match
VAQTIS,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
VAQVIT,ILP / CSD,1,1,1,1,full_match
VAQVIT,ILP / NBO(DFT),1,1,1,1,full_match
VAQVIT,ILP / Hückel(DFT),1,1,1,1,full_match
VAQVIT,CSD / NBO(DFT),1,1,1,1,full_match
