IDs,in_graph_consensus,treatment,status,both_parsed,ligand_canonical,ligand_equiv,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,neighbors_ilp,neighbors_reference
NOMHAY,1,baseline,ok,1,1,1,1,1,1,2,2,C N N N O O,C N N N O O
NOMHAY,1,ml_only,ok,1,1,1,1,1,1,2,2,C N N N O O,C N N N O O
NOMHAY,1,ligand_only,ok,1,1,1,1,1,1,2,2,C N N N O O,C N N N O O
NOMHAY,1,full,ok,1,1,1,1,1,1,2,2,C N N N O O,C N N N O O
NOMHIJ,1,baseline,ok,1,1,1,0,1,0,5,5,Cl Cl Cl N O,Cl Cl Cl N O O
NOMHIJ,1,ml_only,ok,1,1,1,1,1,1,5,5,Cl Cl Cl N O O,Cl Cl Cl N O O
NOMHIJ,1,ligand_only,ok,1,1,1,0,1,0,5,5,Cl Cl Cl N O,Cl Cl Cl N O O
NOMHIJ,1,full,ok,1,1,1,1,1,1,5,5,Cl Cl Cl N O O,Cl Cl Cl N O O
NOMHOM,1,baseline,ok,1,1,1,1,1,1,2,2,Cl N N N N N,Cl N N N N N
NOMHOM,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl N N N N N,Cl N N N N N
NOMHOM,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl N N N N N,Cl N N N N N
NOMHOM,1,full,ok,1,1,1,1,1,1,2,2,Cl N N N N N,Cl N N N N N
NOMHUU,1,baseline,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMHUU,1,ml_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMHUU,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMHUU,1,full,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMJAD,1,baseline,ok,1,0,1,1,1,1,1,1,C S,C S
NOMJAD,1,ml_only,ok,1,0,1,1,1,1,1,1,C S,C S
NOMJAD,1,ligand_only,ok,1,0,1,1,1,1,1,1,C S,C S
NOMJAD,1,full,ok,1,0,1,1,1,1,1,1,C S,C S
NOMKIJ,1,baseline,ok,1,1,1,1,1,1,4,4,N N N N,N N N N
NOMKIJ,1,ml_only,ok,1,1,1,1,1,1,4,4,N N N N,N N N N
NOMKIJ,1,ligand_only,ok,1,1,1,1,1,1,4,4,N N N N,N N N N
NOMKIJ,1,full,ok,1,1,1,1,1,1,4,4,N N N N,N N N N
NOMLIL,1,baseline,ok,1,1,1,1,1,1,4,4,Cl Cl N N N N,Cl Cl N N N N
NOMLIL,1,ml_only,ok,1,1,1,1,1,1,4,4,Cl Cl N N N N,Cl Cl N N N N
NOMLIL,1,ligand_only,ok,1,1,1,1,1,1,4,4,Cl Cl N N N N,Cl Cl N N N N
NOMLIL,1,full,ok,1,1,1,1,1,1,4,4,Cl Cl N N N N,Cl Cl N N N N
NOMMIL,1,baseline,ok,1,1,1,1,1,1,1,1,C C C C N O,C C C C N O
NOMMIL,1,ml_only,ok,1,1,1,1,1,1,1,1,C C C C N O,C C C C N O
NOMMIL,1,ligand_only,ok,1,1,1,1,1,1,1,1,C C C C N O,C C C C N O
NOMMIL,1,full,ok,1,1,1,1,1,1,1,1,C C C C N O,C C C C N O
NOMMUX,1,baseline,ok,1,1,1,1,1,1,2,2,O O O O O O,O O O O O O
NOMMUX,1,ml_only,ok,1,1,1,1,1,1,2,2,O O O O O O,O O O O O O
NOMMUX,1,ligand_only,ok,1,1,1,1,1,1,2,2,O O O O O O,O O O O O O
NOMMUX,1,full,ok,1,1,1,1,1,1,2,2,O O O O O O,O O O O O O
NOMQAH,1,baseline,ok,1,1,1,1,1,1,1,1,C C Cl N,C C Cl N
NOMQAH,1,ml_only,ok,1,1,1,1,1,1,1,1,C C Cl N,C C Cl N
NOMQAH,1,ligand_only,ok,1,1,1,1,1,1,1,1,C C Cl N,C C Cl N
NOMQAH,1,full,ok,1,1,1,1,1,1,1,1,C C Cl N,C C Cl N
NOMTIU,1,baseline,ok,1,0,1,1,1,1,2,2,C C I I,C C I I
NOMTIU,1,ml_only,ok,1,0,1,1,1,1,2,2,C C I I,C C I I
NOMTIU,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C I I,C C I I
NOMTIU,1,full,ok,1,0,1,1,1,1,2,2,C C I I,C C I I
NOMXEV,1,baseline,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMXEV,1,ml_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMXEV,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMXEV,1,full,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMXOE,1,baseline,ok,1,1,1,1,1,1,2,2,C C C N,C C C N
NOMXOE,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C N,C C C N
NOMXOE,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C N,C C C N
NOMXOE,1,full,ok,1,1,1,1,1,1,2,2,C C C N,C C C N
NOMXOF,1,baseline,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMXOF,1,ml_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMXOF,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMXOF,1,full,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOMZAR,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOMZAR,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOMZAR,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOMZAR,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOMZEW,1,baseline,ok,1,0,1,1,1,1,1,1,C C C C C Cl,C C C C C Cl
NOMZEW,1,ml_only,ok,1,0,1,1,1,1,1,1,C C C C C Cl,C C C C C Cl
NOMZEW,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C C C C Cl,C C C C C Cl
NOMZEW,1,full,ok,1,0,1,1,1,1,1,1,C C C C C Cl,C C C C C Cl
NONCIE,1,baseline,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
NONCIE,1,ml_only,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
NONCIE,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
NONCIE,1,full,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
NONDEB,1,baseline,ok,1,1,1,1,1,1,4,4,C N N O O O,C N N O O O
NONDEB,1,ml_only,ok,1,1,1,1,1,1,4,4,C N N O O O,C N N O O O
NONDEB,1,ligand_only,ok,1,1,1,1,1,1,4,4,C N N O O O,C N N O O O
NONDEB,1,full,ok,1,1,1,1,1,1,4,4,C N N O O O,C N N O O O
NONHUU,1,baseline,ok,1,1,1,1,1,1,2,2,Cl P P P,Cl P P P
NONHUU,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl P P P,Cl P P P
NONHUU,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl P P P,Cl P P P
NONHUU,1,full,ok,1,1,1,1,1,1,2,2,Cl P P P,Cl P P P
NONJAC,1,baseline,ok,1,1,1,1,1,1,0,0,C C N P P,C C N P P
NONJAC,1,ml_only,ok,1,1,1,1,1,1,0,0,C C N P P,C C N P P
NONJAC,1,ligand_only,ok,1,1,1,1,1,1,0,0,C C N P P,C C N P P
NONJAC,1,full,ok,1,1,1,1,1,1,0,0,C C N P P,C C N P P
NONJEG,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N P P,Cl Cl N P P
NONJEG,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P P,Cl Cl N P P
NONJEG,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P P,Cl Cl N P P
NONJEG,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N P P,Cl Cl N P P
NONLIN,1,baseline,ok,1,1,1,1,1,1,2,2,C N P S,C N P S
NONLIN,1,ml_only,ok,1,1,1,1,1,1,2,2,C N P S,C N P S
NONLIN,1,ligand_only,ok,1,1,1,1,1,1,2,2,C N P S,C N P S
NONLIN,1,full,ok,1,1,1,1,1,1,2,2,C N P S,C N P S
NONPAI,1,baseline,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
NONPAI,1,ml_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
NONPAI,1,ligand_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
NONPAI,1,full,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
NONPAJ,1,baseline,ok,1,1,1,1,1,1,2,2,N N N O,N N N O
NONPAJ,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N O,N N N O
NONPAJ,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N O,N N N O
NONPAJ,1,full,ok,1,1,1,1,1,1,2,2,N N N O,N N N O
NONPEM,1,baseline,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NONPEM,1,ml_only,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NONPEM,1,ligand_only,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NONPEM,1,full,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NONPIQ,1,baseline,ok,1,0,0,1,0,1,3,1,C Cl,C Cl
NONPIQ,1,ml_only,ok,1,0,0,1,0,1,3,1,C Cl,C Cl
NONPIQ,1,ligand_only,ok,1,0,0,1,0,1,3,1,C Cl,C Cl
NONPIQ,1,full,ok,1,0,0,1,0,1,3,1,C Cl,C Cl
NONRIT,1,baseline,ok,1,0,1,1,1,1,2,2,Br Br C C,Br Br C C
NONRIT,1,ml_only,ok,1,0,1,1,1,1,2,2,Br Br C C,Br Br C C
NONRIT,1,ligand_only,ok,1,0,1,1,1,1,2,2,Br Br C C,Br Br C C
NONRIT,1,full,ok,1,0,1,1,1,1,2,2,Br Br C C,Br Br C C
NONSEQ,1,baseline,ok,1,0,1,1,1,1,2,2,C C S S,C C S S
NONSEQ,1,ml_only,ok,1,0,1,1,1,1,2,2,C C S S,C C S S
NONSEQ,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C S S,C C S S
NONSEQ,1,full,ok,1,0,1,1,1,1,2,2,C C S S,C C S S
NONSUG,1,baseline,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C C Cl,C C C C C C C C C C C Cl
NONSUG,1,ml_only,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C C Cl,C C C C C C C C C C C Cl
NONSUG,1,ligand_only,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C C Cl,C C C C C C C C C C C Cl
NONSUG,1,full,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C C Cl,C C C C C C C C C C C Cl
NONTAN,1,baseline,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C C Cl,C C C C C C C C C C C Cl
NONTAN,1,ml_only,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C C Cl,C C C C C C C C C C C Cl
NONTAN,1,ligand_only,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C C Cl,C C C C C C C C C C C Cl
NONTAN,1,full,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C C Cl,C C C C C C C C C C C Cl
NONTEP,1,baseline,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
NONTEP,1,ml_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
NONTEP,1,ligand_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
NONTEP,1,full,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
NONTIT,1,baseline,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
NONTIT,1,ml_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
NONTIT,1,ligand_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
NONTIT,1,full,ok,1,1,1,1,1,1,4,4,Cl Cl Cl Cl N N,Cl Cl Cl Cl N N
NONWES,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl S S,Cl Cl S S
NONWES,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl S S,Cl Cl S S
NONWES,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl S S,Cl Cl S S
NONWES,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl S S,Cl Cl S S
NONWIW,1,baseline,ok,1,1,1,1,1,1,1,1,S S S S,S S S S
NONWIW,1,ml_only,ok,1,1,1,1,1,1,1,1,S S S S,S S S S
NONWIW,1,ligand_only,ok,1,1,1,1,1,1,1,1,S S S S,S S S S
NONWIW,1,full,ok,1,1,1,1,1,1,1,1,S S S S,S S S S
NONWOE,1,baseline,ok,1,1,1,1,1,1,2,2,C Cl O P,C Cl O P
NONWOE,1,ml_only,ok,1,1,1,1,1,1,2,2,C Cl O P,C Cl O P
NONWOE,1,ligand_only,ok,1,1,1,1,1,1,2,2,C Cl O P,C Cl O P
NONWOE,1,full,ok,1,1,1,1,1,1,2,2,C Cl O P,C Cl O P
NONWUK,1,baseline,ok,1,1,1,1,1,1,2,2,C N O P,C N O P
NONWUK,1,ml_only,ok,1,1,1,1,1,1,2,2,C N O P,C N O P
NONWUK,1,ligand_only,ok,1,1,1,1,1,1,2,2,C N O P,C N O P
NONWUK,1,full,ok,1,1,1,1,1,1,2,2,C N O P,C N O P
NONXEV,1,baseline,ok,1,1,1,1,1,1,2,2,C N O P,C N O P
NONXEV,1,ml_only,ok,1,1,1,1,1,1,2,2,C N O P,C N O P
NONXEV,1,ligand_only,ok,1,1,1,1,1,1,2,2,C N O P,C N O P
NONXEV,1,full,ok,1,1,1,1,1,1,2,2,C N O P,C N O P
NONXUJ,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NONXUJ,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NONXUJ,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NONXUJ,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NONYEW,1,baseline,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYEW,1,ml_only,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYEW,1,ligand_only,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYEW,1,full,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYIA,1,baseline,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYIA,1,ml_only,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYIA,1,ligand_only,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYIA,1,full,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYUM,1,baseline,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYUM,1,ml_only,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYUM,1,ligand_only,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYUM,1,full,ok,1,0,1,1,1,1,2,2,Br Br C N,Br Br C N
NONYUN,1,baseline,ok,1,0,1,1,1,1,0,0,C C C C,C C C C
NONYUN,1,ml_only,ok,1,0,1,1,1,1,0,0,C C C C,C C C C
NONYUN,1,ligand_only,ok,1,0,1,1,1,1,0,0,C C C C,C C C C
NONYUN,1,full,ok,1,0,1,1,1,1,0,0,C C C C,C C C C
NONZAT,1,baseline,ok,1,0,1,1,1,1,2,2,Br Br C P,Br Br C P
NONZAT,1,ml_only,ok,1,0,1,1,1,1,2,2,Br Br C P,Br Br C P
NONZAT,1,ligand_only,ok,1,0,1,1,1,1,2,2,Br Br C P,Br Br C P
NONZAT,1,full,ok,1,0,1,1,1,1,2,2,Br Br C P,Br Br C P
NOPBEC,1,baseline,ok,1,0,1,1,1,1,2,2,C C C C,C C C C
NOPBEC,1,ml_only,ok,1,0,1,1,1,1,2,2,C C C C,C C C C
NOPBEC,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C C C,C C C C
NOPBEC,1,full,ok,1,0,1,1,1,1,2,2,C C C C,C C C C
NOPFEF,1,baseline,ok,1,1,1,1,1,1,0,0,C C N N P P P,C C N N P P P
NOPFEF,1,ml_only,ok,1,1,1,1,1,1,0,0,C C N N P P P,C C N N P P P
NOPFEF,1,ligand_only,ok,1,1,1,1,1,1,0,0,C C N N P P P,C C N N P P P
NOPFEF,1,full,ok,1,1,1,1,1,1,0,0,C C N N P P P,C C N N P P P
NOPNIQ,1,baseline,ok,1,1,1,1,1,1,1,1,N N P P,N N P P
NOPNIQ,1,ml_only,ok,1,1,1,1,1,1,1,1,N N P P,N N P P
NOPNIQ,1,ligand_only,ok,1,1,1,1,1,1,1,1,N N P P,N N P P
NOPNIQ,1,full,ok,1,1,1,1,1,1,1,1,N N P P,N N P P
NOPNOW,1,baseline,ok,1,1,1,1,1,1,1,1,N N P P,N N P P
NOPNOW,1,ml_only,ok,1,1,1,1,1,1,1,1,N N P P,N N P P
NOPNOW,1,ligand_only,ok,1,1,1,1,1,1,1,1,N N P P,N N P P
NOPNOW,1,full,ok,1,1,1,1,1,1,1,1,N N P P,N N P P
NOPNUC,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NOPNUC,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NOPNUC,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NOPNUC,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NOPPAK,1,baseline,ok,1,1,1,1,1,1,2,2,Br Br N P,Br Br N P
NOPPAK,1,ml_only,ok,1,1,1,1,1,1,2,2,Br Br N P,Br Br N P
NOPPAK,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br Br N P,Br Br N P
NOPPAK,1,full,ok,1,1,1,1,1,1,2,2,Br Br N P,Br Br N P
NOPSEQ,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOPSEQ,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOPSEQ,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOPSEQ,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOPSET,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
NOPSET,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
NOPSET,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
NOPSET,1,full,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
NOPSUJ,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NOPSUJ,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NOPSUJ,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NOPSUJ,1,full,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NOPVIY,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
NOPVIY,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
NOPVIY,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
NOPVIY,1,full,ok,1,1,1,1,1,1,2,2,N N N N,N N N N
NOPVOF,1,baseline,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPVOF,1,ml_only,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPVOF,1,ligand_only,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPVOF,1,full,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPWOG,1,baseline,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPWOG,1,ml_only,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPWOG,1,ligand_only,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPWOG,1,full,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPWUM,1,baseline,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPWUM,1,ml_only,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPWUM,1,ligand_only,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPWUM,1,full,ok,1,1,1,1,1,1,1,1,Cl Se,Cl Se
NOPXOF,1,baseline,ok,1,0,1,1,1,1,2,2,C C I I,C C I I
NOPXOF,1,ml_only,ok,1,0,1,1,1,1,2,2,C C I I,C C I I
NOPXOF,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C I I,C C I I
NOPXOF,1,full,ok,1,0,1,1,1,1,2,2,C C I I,C C I I
NOQFEH,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOQFEH,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOQFEH,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOQFEH,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOQFIL,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOQFIL,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOQFIL,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOQFIL,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOQFOR,1,baseline,ok,1,0,0,1,0,1,4,2,Cl Cl P P,Cl Cl P P
NOQFOR,1,ml_only,ok,1,0,0,1,0,1,4,2,Cl Cl P P,Cl Cl P P
NOQFOR,1,ligand_only,ok,1,0,0,1,0,1,4,2,Cl Cl P P,Cl Cl P P
NOQFOR,1,full,ok,1,0,0,1,0,1,4,2,Cl Cl P P,Cl Cl P P
NOQFUX,1,baseline,ok,1,0,0,1,0,1,4,2,Cl Cl P P,Cl Cl P P
NOQFUX,1,ml_only,ok,1,0,0,1,0,1,4,2,Cl Cl P P,Cl Cl P P
NOQFUX,1,ligand_only,ok,1,0,0,1,0,1,4,2,Cl Cl P P,Cl Cl P P
NOQFUX,1,full,ok,1,0,0,1,0,1,4,2,Cl Cl P P,Cl Cl P P
NOQLUB,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQLUB,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQLUB,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQLUB,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQMOW,1,baseline,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOQMOW,1,ml_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOQMOW,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOQMOW,1,full,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOQQAM,1,baseline,ok,1,1,1,1,1,1,5,5,N N O O O O,N N O O O O
NOQQAM,1,ml_only,ok,1,1,1,1,1,1,5,5,N N O O O O,N N O O O O
NOQQAM,1,ligand_only,ok,1,1,1,1,1,1,5,5,N N O O O O,N N O O O O
NOQQAM,1,full,ok,1,1,1,1,1,1,5,5,N N O O O O,N N O O O O
NOQSES,1,baseline,ok,1,1,1,1,1,1,1,1,O O P P,O O P P
NOQSES,1,ml_only,ok,1,1,1,1,1,1,1,1,O O P P,O O P P
NOQSES,1,ligand_only,ok,1,1,1,1,1,1,1,1,O O P P,O O P P
NOQSES,1,full,ok,1,1,1,1,1,1,1,1,O O P P,O O P P
NOQSOD,1,baseline,ok,1,1,1,1,1,1,1,1,Br N N P,Br N N P
NOQSOD,1,ml_only,ok,1,1,1,1,1,1,1,1,Br N N P,Br N N P
NOQSOD,1,ligand_only,ok,1,1,1,1,1,1,1,1,Br N N P,Br N N P
NOQSOD,1,full,ok,1,1,1,1,1,1,1,1,Br N N P,Br N N P
NOQTUI,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C C C C Se,C C C C C C C Se
NOQTUI,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C C C C Se,C C C C C C C Se
NOQTUI,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C C C C Se,C C C C C C C Se
NOQTUI,1,full,ok,1,1,1,1,1,1,2,2,C C C C C C C Se,C C C C C C C Se
NOQYAV,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQYAV,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQYAV,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQYAV,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQYEZ,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQYEZ,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQYEZ,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQYEZ,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOQZIE,1,baseline,ok,1,1,1,1,1,1,2,2,P P S S,P P S S
NOQZIE,1,ml_only,ok,1,1,1,1,1,1,2,2,P P S S,P P S S
NOQZIE,1,ligand_only,ok,1,1,1,1,1,1,2,2,P P S S,P P S S
NOQZIE,1,full,ok,1,1,1,1,1,1,2,2,P P S S,P P S S
NOQZOK,1,baseline,ok,1,1,1,1,1,1,2,2,P P S S,P P S S
NOQZOK,1,ml_only,ok,1,1,1,1,1,1,2,2,P P S S,P P S S
NOQZOK,1,ligand_only,ok,1,1,1,1,1,1,2,2,P P S S,P P S S
NOQZOK,1,full,ok,1,1,1,1,1,1,2,2,P P S S,P P S S
NOQZUQ,1,baseline,ok,1,0,1,0,1,0,4,4,C C C N P,C C C N P P
NOQZUQ,1,ml_only,ok,1,0,1,1,1,1,4,4,C C C N P P,C C C N P P
NOQZUQ,1,ligand_only,ok,1,0,1,0,1,0,4,4,C C C N P,C C C N P P
NOQZUQ,1,full,ok,1,0,1,1,1,1,4,4,C C C N P P,C C C N P P
NORDAB,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl P S,Cl Cl P S
NORDAB,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl P S,Cl Cl P S
NORDAB,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl P S,Cl Cl P S
NORDAB,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl P S,Cl Cl P S
NORDEF,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORDEF,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORDEF,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORDEF,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORFIL,1,baseline,ok,1,1,1,1,1,1,4,4,N N O O O O,N N O O O O
NORFIL,1,ml_only,ok,1,1,1,1,1,1,4,4,N N O O O O,N N O O O O
