IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp
LOWXAY,0,ok,0.033433,40,1,,[Ni]12(<-O=C(C3=C(N->1=NC(=O->2)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C(F)(F)F)<-N([H])([H])[H]
LUMNIS,0,ok,0.064999,78,1,,[Ni]12(<-P(c3c([H])c([H])c([H])c([H])c3[H])(C(P(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])([H])[H])c3c([H])c([H])c([H])c([H])c3[H])<-O=C(N=N->1C(C(F)(F)F)=C(C(=O->2)C(F)(F)F)[H])c1c([H])c([H])c([H])c([H])c1[H]
LUNDON,0,ok,0.021380,24,1,,[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(C(=[N+](C([H])([H])[H])C([H])([H])[H])C(Cl)=O)(<-[C-]#[O+])<-[C-]#[O+]
MAMTID,0,ok,0.081478,75,1,,[Ni+2]123<-O=C(C(=C(N1C([H])([H])C([H])([H])N2C(=C([H])C(=O->3)C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
MAMVAX,0,ok,0.083884,75,1,,[Ni+2]123<-O=C(C(=C(N1C([H])([H])C([H])([H])N2C(=C([H])C(=O->3)C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
MAQJAR,0,ok,0.062839,46,1,,C1([H])([H])=C2([H])C(=C(S([Ir+]<-1<-2345(<-C1([H])=C->3([H])C([H])([H])C([H])([H])C->4([H])=C->5([H])C([H])([H])C1([H])[H])<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(=O)=O)[H])[H]
MAQJEV,0,ok,0.053633,53,1,,C1([H])([H])=C2([H])C([H])=C([H])S([Ir+]<-1<-2345(<-C1([H])=C->3([H])C([H])([H])C([H])([H])C->4([H])=C->5([H])C([H])([H])C1([H])[H])<-P(C([H])([H])[H])(C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])(=O)=O
MAQJIZ,0,ok,0.060341,67,1,,C1([H])([H])=C2(C(=C(S([Ir+]<-1<-2345(<-C1([H])=C->3([H])C([H])([H])C([H])([H])C->4([H])=C->5([H])C([H])([H])C1([H])[H])<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(=O)=O)[H])[H])[H]
MAQJOF,0,ok,0.040908,43,1,,C1([H])([H])=C2(C(=C([H])S(=O)(=O)[Ir+]<-1<-2345(<-C1([H])=C->3([H])C([H])([H])C([H])([H])C->4([H])=C->5([H])C([H])([H])C1([H])[H])<-S(C([H])([H])[H])(C([H])([H])[H])=O)[H])[H]
MAQKAS,0,ok,0.051651,59,1,,[Ir+]123(S(=O)(=O)C(=C(C(=C([H])[H])[H])[H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-C4([H])=C->1([H])C([H])([H])C([H])([H])C->2([H])=C->3([H])C([H])([H])C4([H])[H]
MASSEH,0,ok,0.123096,58,1,,c1([H])c([H])c([H])c2C(c3c([H])c([H])c([H])c([H])c3[H])=N(->[Pt+2]34(<-C5([H])=C->3([H])C([H])([H])C([H])([H])C4([H])C([H])=C([H])C5([H])[H])n12)S(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])(=O)=O
MAVXUD,0,ok,0.120302,73,1,,[Ti+2]123(Cl)(Cl)<-n4n5c(c(C([H])([H])[H])c([H])c4C([H])([H])[H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nc5N1C([H])([H])C([H])([H])N2C1=[N+]=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2[n+]1n->3c(C([H])([H])[H])c([H])c2C([H])([H])[H]
MAZFIE,1,ok,0.169377,74,1,,[Ru+2]123(<-O=C(c4n1c(C([H])([H])[H])c(C(C([H])([H])[H])([H])[H])c4C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])(<-n1c([H])c([H])c([H])c([H])c1-c1n->2c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c([H])c([H])c1-c1n->3c([H])c([H])c([H])c1[H]
MAZGIF,1,ok,0.156263,61,1,,[Ru+2]123(<-O=C(c4n1c(C([H])([H])[H])c(C([H])([H])[H])c4C([H])([H])[H])[H])(<-n1c([H])c([H])c([H])c([H])c1-c1n->2c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c([H])c([H])c1-c1n->3c([H])c([H])c([H])c1[H]
MAZGOL,1,ok,0.150765,52,1,,[Ru+2]123(<-O=C(c4n1c([H])c([H])c4[H])[H])(<-n1c([H])c([H])c([H])c([H])c1-c1n->2c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c([H])c([H])c1-c1n->3c([H])c([H])c([H])c1[H]
MECCUV,1,ok,0.123172,65,1,,[Ir+3]123(<-n4c([H])c([H])c([H])c([H])c4-n4[c+]1c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])(<-n1n(-c4c2c([H])c([H])c([H])c4[H])c([H])c([H])c1[H])<-n1n(-c2c3c([H])c([H])c([H])c2[H])c([H])c([H])c1[H]
MERGUL,0,ok,0.061246,80,1,,[Ni]123<-n4c(C([H])([H])[H])c5c(C([H])([H])[H])n->1c1c(n->2c(C([H])([H])[H])c(c(C([H])([H])[H])n->3c2c([H])c([H])c([H])c([H])c42)C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC5=O)c([H])c([H])c([H])c1[H]
MERJID,0,ok,0.100950,78,1,,[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])C(=[N+]1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C(c2c([H])c([H])c([H])c([H])c2[H])C2(C([H])([H])[H])C13OC([H])([H])C([H])([H])N3C(c1c([H])c([H])c([H])c([H])c1[H])=C(C(=O)OC([H])([H])C([H])([H])[H])C2([H])[H]
METTAH,0,ok,0.059352,34,1,,[Ir+]12345(<-S=C(C(=S->1)C#N)C#N)<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->4(C([H])([H])[H])C51C([H])([H])[H]
MEZZOG,0,ok,0.053994,62,1,,[Pt]123(<-[Se]=C(C(=[Se]->1)C(=O)OC([H])([H])[H])C(=O)OC([H])([H])[H])<-P(C1([H])C([H])=C([H])C->2([H])=C->3([H])C([H])=C1[H])(C1([H])C([H])=C([H])C([H])=C([H])C([H])=C1[H])C1([H])C([H])=C([H])C([H])=C([H])C([H])=C1[H]
MICRUL,0,ok,0.238026,57,1,,[Mn+]1234(<-C5(c6c(F)c(F)c(F)c(F)c6F)=C->1(c1c(F)c(F)c(F)c(F)c1F)C->2(c1c(F)c(F)c(F)c(F)c1F)=C->3(c1c(F)c(F)c(F)c(F)c1F)C45[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
MIJQIG,0,ok,0.057153,64,1,,[Zn+2]1(<-N(=P(N1[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
MIXQOC,1,ok,0.031580,26,1,,[Hg+2](Cl)<-[c-]1[n+]([H])c2c([H])c([H])c([H])c([H])c2n1-c1nc([H])c([H])c([H])c1[H]
MOBBEL,1,ok,0.191181,70,1,,[Ir+3]123(<-n4c5c(c([H])c([H])c4[H])C(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])c4c([H])c([H])c([H])n->1c4-5)(<-n1n(-c4c(F)c([H])c(F)c([H])c42)c([H])c([H])c1[H])<-n1n(-c2c(F)c([H])c(F)c([H])c23)c([H])c([H])c1[H]
MORSOB,0,ok,0.058853,53,1,,[Pd+2](Br)(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(=[N+](C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])c1c(F)c(F)c(F)c(F)c1F
MUFHEC,0,ok,0.049617,49,1,,[V+3]123(<-N(=NC(=O->1)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=C(C(=O->2)C([H])([H])[H])[H])C([H])([H])[H])(<-n1c([H])c([H])c([H])c2c([H])c([H])c([H])c(O3)c12)=O
MUTSEB,0,ok,0.076888,72,1,,[Pd+2]12<-P(c3c(C4=C([H])[N-]C([H])=C(c5c(P->1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c5[H])C24[H])c([H])c([H])c([H])c3[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
NADYAS,0,ok,0.037073,49,1,,[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])C(=[N+](C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])C(=C(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])[H])C(=C([H])[H])[H]
NAFJAG,0,ok,0.040504,57,1,,[Rh+]123(Cl)(C(=[N+](C(C([H])([H])[H])(C([H])([H])[H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-C4([H])=C->1([H])C([H])([H])C([H])([H])C->2([H])=C->3([H])C([H])([H])C4([H])[H]
NAKJUH,0,ok,0.099529,70,1,,Br[Ni]1234(<-C5([H])=C->1([H])[C+]->2([H])C->3([H])=C->45[H])[C+]1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
NALVUR,-1,ok,0.043342,45,1,,[V+](<-P(c1c([H])c([H])c([H])c([H])c1[H])(C1=C([H])[C-]([H])C([H])=C([H])[C-]1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
NASPAY,0,ok,0.042950,61,1,,[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])[C+](N(P(N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])C([H])([H])[H]
NASPEC,0,ok,0.045515,61,1,,[Mo](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])[C+](N(P(N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])C([H])([H])[H]
NASPIG,0,ok,0.056450,68,1,,[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])[C+](N(P(N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])c1c([H])c([H])c([H])c([H])c1[H]
NEDHEK,0,ok,0.062961,60,1,,[Pd+2]12(OC(=O)C([H])([H])[H])<-N3=C(c4n->1c(C(=O)N2C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(OC(=O)C([H])([H])[H])([H])[H])c([H])c([H])c4[H])OC([H])([H])C3([H])C([H])(C([H])([H])[H])C([H])([H])[H]
NEDHIO,0,ok,0.077699,62,1,,[Pd+2]12(OC(=O)C([H])([H])[H])<-N3=C(c4n->1c(C(=O)N2C([H])(c1c([H])c([H])c([H])c([H])c1[H])C(OC(=O)C([H])([H])[H])([H])[H])c([H])c([H])c4[H])OC([H])([H])C3(c1c([H])c([H])c([H])c([H])c1[H])[H]
NEDKOZ,0,ok,0.049786,33,1,,[Fe]([Si](Cl)(Cl)c1[n+](C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])n1C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
NEDKUF,0,ok,0.030015,33,1,,[Fe]([Si]([H])([H])c1[n+](C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])n1C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
NESJAW,0,ok,0.166459,71,1,,[Ni]123<-N4=C5C([H])=C([H])C4=C([H])C4=N->1C(=C(c1c([H])c([H])c([H])c([H])c1[H])C1=N->2C(=C(C#C[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2=N->3C(=C5c3c([H])c([H])c([H])c([H])c3[H])C([H])=C2[H])C([H])=C1[H])C([H])=C4[H]
NEXDEZ,0,ok,0.103750,73,1,,[Re+3]123(<-S=C(N=N->1C(=C(C(=O->2)c1c([H])c([H])c([H])c([H])c1[H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])(SC(=NN->3=C(C([H])([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])=O
NIBHAK,0,ok,0.083253,77,1,,[Fe]1234(<-P(C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])([Si](c5c([H])c([H])c([H])c([H])c5[H])(c5c([H])c([H])c([H])c([H])c5[H])[H])(<-N#N)<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])[C+]->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->45C([H])([H])[H]
NILKUO,0,ok,0.037469,36,1,,c1([H])c([H])c([H])c([H])c([H])c1N([H])[C+](c1c([H])c([H])c([H])c([H])c1[H])[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
NISHOP,0,ok,0.034472,29,1,,[Pt]12(<-S=C(C(=S->1)C#N)C#N)<-n1c(-c3n->2c([H])c([H])c([H])c3[H])c([H])c([H])c([H])c1[H]
NOCCAL,0,ok,0.030888,38,1,,[Pt]12(<-S=C3N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C(C([H])([H])[H])([H])[H])C3=S->1)<-S=C(C(=S->2)C#N)C#N
NOCCEP,0,ok,0.029219,38,1,,[Pd]12(<-S=C3N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C(C([H])([H])[H])([H])[H])C3=S->1)<-S=C(C(=S->2)C#N)C#N
NUCKEB,0,ok,0.048536,45,1,,[Cr]1(<-S(=O)(C2=C(C1=[N+]1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])OC([H])([H])C2([H])[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
NUYFEU,0,ok,0.081329,85,1,,C1(C(=C([H])N2=C3C([H])=c4c([H])c([H])c([H])c([H])c4=C([H])C3=N3C([H])=C(C(C([H])([H])[H])=O->[Fe]<-2<-3(<-n2c([H])c([H])c([H])c([H])c2[H])(<-n2c([H])c([H])c([H])c([H])c2[H])<-O=1)C(c1c([H])c([H])c([H])c([H])c1[H])=O)C(c1c([H])c([H])c([H])c([H])c1[H])=O)C([H])([H])[H]
OCEPER,0,ok,0.066370,53,1,,[Pd+2]123<-O=C(c4c([H])c([H])c([H])c([H])c4[H])C(=C(N1C([H])([H])C(O[H])([H])C([H])([H])N2C(C([H])([H])[H])=C(C(=O->3)c1c([H])c([H])c([H])c([H])c1[H])[H])C([H])([H])[H])[H]
OCUROV,0,ok,0.032797,25,1,,[Au+](Cl)(Cl)(Cl)[C+](C1=[O+2]=C(c2c([H])c([H])c([H])c([H])c2[H])N([H])C1([H])[H])[H]
OCUSOW,1,ok,0.051379,51,1,,[Au+](Cl)(Cl)(<-[C-]1=C(C([H])([H])[H])OC(c2c([H])c([H])c([H])c([H])c2[H])=[N+]([H])C1([H])[H])<-C1C(C([H])([H])[H])=[O+2]=C(c2c([H])c([H])c([H])c([H])c2[H])N([H])C1([H])[H]
OFUFOK,0,ok,0.049923,46,1,,[Ni]123<-N(=C(c4c(O1)c([H])c([H])c([H])c4[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1N->2=C([H])C(=[N+]=N->3c1c([H])c([H])c([H])c([H])c1[H])[H]
OFUQUB,0,ok,0.036893,41,1,,c12=N(C([H])([H])[H])->[Fe](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N(=c1c(=O)c(N(C([H])([H])[H])C([H])([H])[H])c2N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
OGEMEU,0,ok,0.042264,46,1,,[Ni]12(<-O=C(N=N->1C(C([H])([H])[H])=C([H])C(=O->2)c1c([H])c([H])c([H])c([H])c1[H])c1c(O[H])c([H])c([H])c([H])c1[H])<-n1n([H])c([H])c([H])c1[H]
OHUPUD,0,ok,0.078591,78,1,,[Ni+2]12(Cl)<-n3c(C(=N->1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c3C(N2c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])=O
OJOGOK,0,ok,0.066575,56,1,,[Ir+]12345(Cl)(<-C6(C([H])([H])[H])=C->1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])[C+]->46C([H])([H])[H])c1c(c([H])c([H])c([H])c1[H])N([H])[C+]5C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
OJONAE,1,ok,0.064839,74,1,,[Co+3]123(<-O=C(c4c([H])c([H])c([H])c([H])c4[H])C([H])=C(N1C([H])([H])C([H])([H])C([H])([H])N2C(C([H])([H])[H])=C([H])C(=O->3)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])(<-n1c([H])c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c([H])c([H])c1[H]
OLUNAL,0,ok,0.069937,76,1,,[Ti+4]12(Cl)(Cl)(<-N(=C(c3c(O1)c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c3[H])[H])c1c(F)c(F)c(F)c(F)c1F)N(c1c([H])c([H])c([H])c([H])c1[H])C(C(F)(F)F)=C([H])C(c1c(F)c(F)c(OC([H])([H])[H])c(F)c1F)=O->2
OMASEB,0,ok,0.076021,59,1,,[Au+](Cl)[c+]1n(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c(=O)c2c(c(=O)n1-c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])c([H])c([H])c([H])c2[H]
OMISUZ,-1,ok,0.032956,29,1,,[Tc+]12(=Nc3c([H])c([H])c([H])c([H])c3[H])(<-S=C(C(=S->1)C#N)C#N)<-S=C(C(=S->2)C#N)C#N
OMITAG,-1,ok,0.028684,29,1,,[Re+]12(=Nc3c([H])c([H])c([H])c([H])c3[H])(<-S=C(C(=S->1)C#N)C#N)<-S=C(C(=S->2)C#N)C#N
OVAXAL,0,ok,0.025578,31,1,,[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])C(=[N+](C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C(F)(F)F
OXOKIW,0,ok,0.128278,70,1,,[Ir+3]123(<-n4n([B-](n5n->1c(C([H])([H])[H])c([H])c5C([H])([H])[H])(n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])[H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])On1[c+]3c([H])c([H])c([H])c1C([H])([H])[H]
OXOKOC,0,ok,0.155133,79,1,,[Ir+3]123(<-n4n([B-](n5n->1c(C([H])([H])[H])c([H])c5C([H])([H])[H])(n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])[H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])[c+]1n(c(C([H])([H])[H])c([H])c([H])c1[H])-c1c3c([H])c([H])c([H])c1[H]
OYAZEU,0,ok,0.075053,60,1,,[Ir+]123(<-[c-]4[n+](C([H])([H])[H])c([H])c([H])n4-c4c1c([H])c(F)c([H])c4[H])(<-C1N(c4c2c([H])c(F)c([H])c4[H])C([H])=C([H])N1C([H])([H])[H])<-N1=[N+]=C([H])C([H])=C1c1c([H])c([H])c([H])c([H])n->31
PACREQ,0,ok,0.118037,73,1,,C12=N3->[Ti+4]456(<-N(=C7C([H])=C(C([H])([H])[H])C([H])=C([H])N74)[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([Si]3(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])N->5=C3C([H])=C(C([H])([H])[H])C([H])=C([H])N36)(Cl)N1C([H])=C([H])C(C([H])([H])[H])=C2[H]
PAVHIE,0,ok,0.079884,51,1,,[V+]123(=O)(Oc4c(C(=N->1C(C(c1n->2c2c([H])c([H])c([H])c([H])c2n1[H])([H])[H])([H])[H])[H])c([H])c([H])c([H])c4[H])<-[O+]#[N+]C(=O->3)c1c([H])c([H])c([H])c([H])c1[H]
PAWJOP,0,ok,0.046847,57,1,,[Ni+2]12(SC(C(N->1=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])S(=O)(=O)C(C(N->2=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H]
PAXQOX,0,ok,0.027564,39,1,,[Pt]1(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-O=NC(=N->1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
PCESMO,-1,ok,0.070691,27,1,,C1(C#N)C(C#N)=S->[Mo]23456(<-C7([H])=C->2([H])C3([H])C->4([H])=C->57[H])(<-S=C(C(C#N)=S->6)C#N)<-S=1
PEBKAJ,0,ok,0.037708,52,1,,[Pd]1(Cl)(Cl)<-C(=[N+](C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])=[P+]->1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
PEBKEN,0,ok,0.047076,52,1,,[Ni]1(Cl)(Cl)<-C(=[N+](C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])=[P+]->1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
PECGUA,-1,ok,0.036956,33,1,,[Au+]12(<-S=C(C(=S->1)c1c([H])c([H])c([H])c([H])c1[H])[H])SC([H])=C(c1c([H])c([H])c([H])c([H])c1[H])S2
PECHEL,-1,ok,0.033197,31,1,,[Au+]12(<-S=C(C(=S->1)c1c([H])nc([H])c([H])c1[H])[H])SC([H])=C(c1c([H])nc([H])c([H])c1[H])S2
PEKMEZ,0,ok,0.033836,50,1,,[Au+](Cl)[C+](OC12C([H])([H])C3([H])C([H])([H])C([H])(C1([H])[H])C([H])([H])C([H])(C2([H])[H])C3([H])[H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
PEKMOJ,0,ok,0.061377,69,1,,[Au+](Cl)C(=[O+]C12C([H])([H])C3([H])C([H])([H])C([H])(C1([H])[H])C([H])([H])C([H])(C3([H])[H])C2([H])[H])N(C([H])(C([H])([H])[H])C([H])([H])[H])c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H]
PEKMUP,0,ok,0.064462,80,1,,[Au+](Cl)[C+](Oc1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])N(c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
PEKNAW,0,ok,0.062676,76,1,,[Au+](Cl)[C+](Oc1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])N(c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])C12C([H])([H])C3([H])C([H])([H])C([H])(C1([H])[H])C([H])([H])C([H])(C2([H])[H])C3([H])[H]
PHPCMN,-1,ok,0.046411,43,1,,[Mn+](<-P(C1=C([H])[C-]([H])C([H])=C([H])[C-]1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
PIDCAJ,0,ok,0.067084,73,1,,[Ni]12(<-S=C(C#N)C(=S->1)C#N)<-P(N(P->2(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])C(C([H])([H])[H])([H])c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
PIGBIT,0,ok,0.088610,43,1,,[Pd]12(OC(=C(C3=[O+2]=c4c(c([H])c([H])c([H])c4[H])=N->13)[H])C(F)(F)F)OC(=C(c1oc3c(n->21)c([H])c([H])c([H])c3[H])[H])C(F)(F)F
PIGQIG,0,ok,0.084927,80,1,,[Ru+2]123(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-O=C(N=c4n1c(c([H])c([H])c4[H])-c1n2c(=NC(=O->3)c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
